timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes,service,run_id,event_time,is_anomaly,fault_type,root_cause_service
1650163127,0.0,0.0046311805,0.0,1.3560056686401367e-05,1.3560056686401367e-05,3205.0,4490.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:47,0,normal,none
1650163128,0.0,0.0046311805,0.0,1.3560056686401367e-05,1.3560056686401367e-05,3205.0,4490.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:48,0,normal,none
1650163129,0.0,0.003390674,0.0,1.341104507446289e-05,1.341104507446289e-05,2587.5,4073.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:49,0,normal,none
1650163130,0.0,0.004681528,0.0,1.341104507446289e-05,1.341104507446289e-05,3186.0,5431.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:50,0,normal,none
1650163131,0.0,0.004681528,0.0,1.341104507446289e-05,1.341104507446289e-05,3186.0,5431.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:51,0,normal,none
1650163132,0.005,0.0047774505,0.0,1.341104507446289e-05,1.341104507446289e-05,3186.0,5431.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:52,0,normal,none
1650163133,0.005,0.0047774505,0.0,1.341104507446289e-05,1.341104507446289e-05,3186.0,5431.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:53,0,normal,none
1650163134,0.0,0.0064457775,0.005,1.3530254364013672e-05,1.3530254364013672e-05,3981.0,8541.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:54,0,normal,none
1650163135,0.0,0.0064457775,0.005,1.3530254364013672e-05,1.3530254364013672e-05,3981.0,8541.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:55,0,normal,none
1650163136,0.0,0.0035100515,0.0,1.341104507446289e-05,1.341104507446289e-05,2389.5,4071.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:56,0,normal,none
1650163137,0.01,0.008867965,0.0,1.3619661331176758e-05,1.3619661331176758e-05,6015.0,9766.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:57,0,normal,none
1650163138,0.01,0.008867965,0.0,1.3619661331176758e-05,1.3619661331176758e-05,6015.0,9766.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:58,0,normal,none
1650163139,0.005,0.0035436615,0.0,1.3440847396850586e-05,1.3440847396850586e-05,2785.5,4072.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:38:59,0,normal,none
1650163140,0.0,0.004585079,0.0,1.3440847396850586e-05,1.3440847396850586e-05,3185.0,5432.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:00,0,normal,none
1650163141,0.0,0.004585079,0.0,1.3440847396850586e-05,1.3440847396850586e-05,3185.0,5432.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:01,0,normal,none
1650163142,0.0,0.0048971035,0.005,1.3440847396850586e-05,1.3440847396850586e-05,2389.0,4069.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:02,0,normal,none
1650163143,0.01,0.006326483,0.0,1.5288591384887695e-05,1.5288591384887695e-05,4345.0,10139.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:03,0,normal,none
1650163144,0.0,0.005430653,0.0,1.347064971923828e-05,1.347064971923828e-05,3620.0,6118.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:04,0,normal,none
1650163145,0.0,0.002479731,0.0,1.341104507446289e-05,1.341104507446289e-05,1593.0,2716.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:05,0,normal,none
1650163146,0.0,0.002479731,0.0,1.341104507446289e-05,1.341104507446289e-05,1593.0,2716.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:06,0,normal,none
1650163147,0.0,0.003582199,0.0,1.3440847396850586e-05,1.3440847396850586e-05,2388.5,4070.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:07,0,normal,none
1650163148,0.0,0.003582199,0.0,1.3440847396850586e-05,1.3440847396850586e-05,2388.5,4070.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:08,0,normal,none
1650163149,0.005,0.005999994,0.005,1.347064971923828e-05,1.347064971923828e-05,4001.5,6243.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:09,0,normal,none
1650163150,0.0,0.004720832,0.0,1.347064971923828e-05,1.347064971923828e-05,3581.0,5431.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:10,0,normal,none
1650163151,0.0,0.004720832,0.0,1.347064971923828e-05,1.347064971923828e-05,3581.0,5431.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:11,0,normal,none
1650163152,0.0,0.003609487,0.005,1.341104507446289e-05,1.341104507446289e-05,2389.5,4073.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:12,0,normal,none
1650163153,0.0,0.003609487,0.005,1.341104507446289e-05,1.341104507446289e-05,2389.5,4073.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:13,0,normal,none
1650163154,0.0,0.002688713,0.0,1.341104507446289e-05,1.341104507446289e-05,1593.0,5333.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:14,0,normal,none
1650163155,0.0,0.002688713,0.0,1.341104507446289e-05,1.341104507446289e-05,1593.0,5333.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:15,0,normal,none
1650163156,0.0,0.003647698,0.0,1.341104507446289e-05,1.341104507446289e-05,2389.5,4073.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:16,0,normal,none
1650163157,0.01,0.007260695,0.0,1.341104507446289e-05,1.341104507446289e-05,4779.0,8145.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:17,0,normal,none
1650163158,0.0,0.007177243,0.0,1.373887062072754e-05,1.373887062072754e-05,4819.0,8188.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:18,0,normal,none
1650163159,0.0,0.002690093,0.0,1.3262033462524414e-05,1.3262033462524414e-05,1593.0,3508.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:19,0,normal,none
1650163160,0.0,0.002690093,0.0,1.3262033462524414e-05,1.3262033462524414e-05,1593.0,3508.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:20,0,normal,none
1650163161,0.005,0.004500276,0.0,1.3560056686401367e-05,1.3560056686401367e-05,3204.5,4494.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:21,0,normal,none
1650163162,0.0,0.002373206,0.0,1.341104507446289e-05,1.341104507446289e-05,1989.0,2715.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:22,0,normal,none
1650163163,0.0,0.002373206,0.0,1.341104507446289e-05,1.341104507446289e-05,1989.0,2715.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:23,0,normal,none
1650163164,0.0,0.00355172,0.0,1.341104507446289e-05,1.341104507446289e-05,2389.5,5422.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:24,0,normal,none
1650163165,0.0,0.007244188,0.0,1.347064971923828e-05,1.347064971923828e-05,4779.0,8145.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:25,0,normal,none
1650163166,0.0,0.007244188,0.0,1.347064971923828e-05,1.347064971923828e-05,4779.0,8145.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:26,0,normal,none
1650163167,0.0,0.005708789,0.005,1.436471939086914e-05,1.436471939086914e-05,3982.0,6786.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:27,0,normal,none
1650163168,0.0,0.005708789,0.005,1.436471939086914e-05,1.436471939086914e-05,3982.0,6786.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:28,0,normal,none
1650163169,0.0,0.004067157,0.005,1.3440847396850586e-05,1.3440847396850586e-05,2389.0,4070.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:29,0,normal,none
1650163170,0.0,0.004067157,0.005,1.3440847396850586e-05,1.3440847396850586e-05,2389.0,4070.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:30,0,normal,none
1650163171,0.005,0.0069927805,0.0,1.3500452041625977e-05,1.3500452041625977e-05,4798.5,7605.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:31,0,normal,none
1650163172,0.005,0.0069927805,0.0,1.3500452041625977e-05,1.3500452041625977e-05,4798.5,7605.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:32,0,normal,none
1650163173,0.0,0.0049272505,0.005,1.3440847396850586e-05,1.3440847396850586e-05,3415.5,5428.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:33,0,normal,none
1650163174,0.01,0.008343889,0.0,1.3440847396850586e-05,1.3440847396850586e-05,4778.0,11690.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:34,0,normal,none
1650163175,0.01,0.008343889,0.0,1.3440847396850586e-05,1.3440847396850586e-05,4778.0,11690.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:35,0,normal,none
1650163176,0.005,0.002941939,0.0,1.347064971923828e-05,1.347064971923828e-05,1593.0,2716.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:36,0,normal,none
1650163177,0.0,0.00616412,0.0,1.3440847396850586e-05,1.3440847396850586e-05,3183.0,5418.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:37,0,normal,none
1650163178,0.0,0.00616412,0.0,1.3440847396850586e-05,1.3440847396850586e-05,3183.0,5418.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:38,0,normal,none
1650163179,0.005,0.0059306405,0.005,1.3440847396850586e-05,1.3440847396850586e-05,3186.0,5431.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:39,0,normal,none
1650163180,0.0,0.012106544,0.0,1.3530254364013672e-05,1.3530254364013672e-05,6512.0,11793.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:40,0,normal,none
1650163181,0.0,0.012106544,0.0,1.3530254364013672e-05,1.3530254364013672e-05,6512.0,11793.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:41,0,normal,none
1650163182,0.005,0.0053454625,0.0,1.3440847396850586e-05,1.3440847396850586e-05,3167.0,4417.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:42,0,normal,none
1650163183,0.005,0.0053454625,0.0,1.3440847396850586e-05,1.3440847396850586e-05,3167.0,4417.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:43,0,normal,none
1650163184,0.0,0.007020411,0.005,1.3530254364013672e-05,1.3530254364013672e-05,4180.0,7720.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:44,0,normal,none
1650163185,0.01,0.015085737,0.0,1.3440847396850586e-05,1.3440847396850586e-05,7965.0,13580.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:45,0,normal,none
1650163186,0.0,0.0064545,0.0,1.3679265975952148e-05,1.3679265975952148e-05,3185.0,5423.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:46,0,normal,none
1650163187,0.0,0.0064545,0.0,1.3679265975952148e-05,1.3679265975952148e-05,3185.0,5423.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:47,0,normal,none
1650163188,0.01,0.0062923215,0.0,1.3500452041625977e-05,1.3500452041625977e-05,3185.5,5427.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:48,0,normal,none
1650163189,0.01,0.0062923215,0.0,1.3500452041625977e-05,1.3500452041625977e-05,3185.5,5427.5,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:49,0,normal,none
1650163190,0.005,0.0043855045,0.005,1.3440847396850586e-05,1.3440847396850586e-05,2389.0,4074.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:50,0,normal,none
1650163191,0.0,0.011211771,0.0,1.3530254364013672e-05,1.3530254364013672e-05,5618.0,9780.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:51,0,normal,none
1650163192,0.0,0.011211771,0.0,1.3530254364013672e-05,1.3530254364013672e-05,5618.0,9780.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:52,0,normal,none
1650163193,0.005,0.0033115775,0.005,1.3440847396850586e-05,1.3440847396850586e-05,1989.0,4902.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:53,0,normal,none
1650163194,0.005,0.0033115775,0.005,1.3440847396850586e-05,1.3440847396850586e-05,1989.0,4902.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:54,0,normal,none
1650163195,0.0,0.0029092205,0.0,1.3440847396850586e-05,1.3440847396850586e-05,1791.0,2716.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:55,0,normal,none
1650163196,0.0,0.00277388,0.0,1.3440847396850586e-05,1.3440847396850586e-05,1593.0,2716.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:56,0,normal,none
1650163197,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:57,0,normal,none
1650163198,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:58,0,normal,none
1650163199,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:39:59,0,normal,none
1650163200,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:00,0,normal,none
1650163201,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:01,0,normal,none
1650163202,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:02,0,normal,none
1650163203,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:03,0,normal,none
1650163204,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:04,0,normal,none
1650163205,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:05,0,normal,none
1650163206,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:06,0,normal,none
1650163207,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:07,0,normal,none
1650163208,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:08,0,normal,none
1650163209,0.0,4.799625e-06,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:09,0,normal,none
1650163210,0.0,4.799625e-06,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:10,0,normal,none
1650163211,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:11,0,normal,none
1650163212,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:12,0,normal,none
1650163213,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:13,0,normal,none
1650163214,0.0,1.0385333333333334e-05,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:14,0,normal,none
1650163215,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:15,0,normal,none
1650163216,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:16,0,normal,none
1650163217,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:17,0,normal,none
1650163218,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:18,0,normal,none
1650163219,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:19,0,normal,none
1650163220,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:20,0,normal,none
1650163221,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:21,0,normal,none
1650163222,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:22,0,normal,none
1650163223,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:23,0,normal,none
1650163224,0.0,5.652e-06,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:24,0,normal,none
1650163225,0.0,5.652e-06,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:25,0,normal,none
1650163226,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:26,0,normal,none
1650163227,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:27,0,normal,none
1650163228,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:28,0,normal,none
1650163229,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:29,0,normal,none
1650163230,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:30,0,normal,none
1650163231,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:31,0,normal,none
1650163232,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:32,0,normal,none
1650163233,0.0,7.7274e-06,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:33,0,normal,none
1650163234,0.0,7.7274e-06,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:34,0,normal,none
1650163235,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:35,0,normal,none
1650163236,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:36,0,normal,none
1650163237,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:37,0,normal,none
1650163238,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:38,0,normal,none
1650163239,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:39,0,normal,none
1650163240,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:40,0,normal,none
1650163241,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:41,0,normal,none
1650163242,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:42,0,normal,none
1650163243,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:43,0,normal,none
1650163244,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:44,0,normal,none
1650163245,0.0,1.0112e-05,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:45,0,normal,none
1650163246,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:46,0,normal,none
1650163247,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:47,0,normal,none
1650163248,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:48,0,normal,none
1650163249,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:49,0,normal,none
1650163250,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:50,0,normal,none
1650163251,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:51,0,normal,none
1650163252,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:52,0,normal,none
1650163253,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:53,0,normal,none
1650163254,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:54,0,normal,none
1650163255,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:55,0,normal,none
1650163256,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:56,0,normal,none
1650163257,0.0,7.6542e-06,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:57,0,normal,none
1650163258,0.0,7.6542e-06,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:58,0,normal,none
1650163259,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:40:59,0,normal,none
1650163260,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:41:00,0,normal,none
1650163261,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:41:01,0,normal,none
1650163262,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:41:02,0,normal,none
1650163263,0.0,0.0,0.0,1.3440847396850586e-05,1.3440847396850586e-05,0.0,0.0,compose-post-service,SN.2022-04-17T183729D2022-04-17T190100,2022-04-17 02:41:03,0,normal,none
